chrom	start	end	GC
chr19	43400000	43500000	0.43903
chr19	43500000	43600000	0.45445
chr19	43600000	43700000	0.47719
chr19	43700000	43800000	0.43504
chr19	43800000	43900000	0.46043
chr19	43900000	44000000	0.47105
chr19	44000000	44100000	0.41803
chr19	44100000	44200000	0.44979
chr19	44200000	44300000	0.45985
chr19	44300000	44400000	0.45466
chr19	44400000	44500000	0.4667
chr19	44500000	44600000	0.48057
chr19	44600000	44700000	0.48042
chr19	44700000	44800000	0.49542
chr19	44800000	44900000	0.47609
chr19	44900000	45000000	0.44015
chr19	45000000	45100000	0.51087
chr19	45100000	45200000	0.48683
chr19	45200000	45300000	0.49629
chr19	45300000	45400000	0.4538
chr19	45400000	45500000	0.40812
chr19	45500000	45600000	0.49504
chr19	45600000	45700000	0.46223
chr19	45700000	45800000	0.47886
chr19	45800000	45900000	0.4545
chr19	45900000	46000000	0.43646
chr19	46000000	46100000	0.48305
chr19	46100000	46200000	0.43932
chr19	46200000	46300000	0.43125
chr19	46300000	46400000	0.51072
chr19	46400000	46500000	0.48441
chr19	46500000	46600000	0.49211
chr19	46600000	46700000	0.48188
chr19	46700000	46800000	0.45241
chr19	46800000	46900000	0.46543
chr19	46900000	47000000	0.43314
chr19	47000000	47100000	0.44624
chr19	47100000	47200000	0.48831
chr19	47200000	47300000	0.51532
chr19	47300000	47400000	0.51376
chr19	47400000	47500000	0.49293
chr19	47500000	47600000	0.455
chr19	47600000	47700000	0.45525
chr19	47700000	47800000	0.44061
chr19	47800000	47900000	0.45951
chr19	47900000	48000000	0.46364
chr19	48000000	48100000	0.45312
chr19	48100000	48200000	0.45092
chr19	48200000	48300000	0.44706
chr19	48300000	48400000	0.44301
chr19	48400000	48500000	0.42273
chr19	48500000	48600000	0.41187
chr19	48600000	48700000	0.40402
chr19	48700000	48800000	0.40435
chr19	48800000	48900000	0.39666
chr19	48900000	49000000	0.38691
chr19	49000000	49100000	0.38386
chr19	49100000	49200000	0.3845
chr19	49200000	49300000	0.38686
chr19	49300000	49400000	0.39305
chr19	49400000	49500000	0.3895
chr19	49500000	49600000	0.38358
chr19	49600000	49700000	0.37834
chr19	49700000	49800000	0.37875
chr19	49800000	49900000	0.37776
chr19	49900000	50000000	0.37875
chr19	50000000	50100000	0.38449
chr19	50100000	50200000	0.40424
chr19	50200000	50300000	0.39986
chr19	50300000	50400000	0.40091
chr19	50400000	50500000	0.40685
chr19	50500000	50600000	0.39798
chr19	50600000	50700000	0.3968
chr19	50700000	50800000	0.38079
chr19	50800000	50900000	0.37285
chr19	50900000	51000000	0.37065
chr19	51000000	51100000	0.38181
chr19	51100000	51200000	0.37977
chr19	51200000	51300000	0.37852
chr19	51300000	51400000	0.3779
chr19	51400000	51500000	0.37549
chr19	51500000	51600000	0.37376
chr19	51600000	51700000	0.37533
chr19	51700000	51800000	0.37823
chr19	51800000	51900000	0.37338
chr19	51900000	52000000	0.38713
chr19	52000000	52100000	0.38537
chr19	52100000	52200000	0.38142
chr19	52200000	52300000	0.38188
chr19	52300000	52400000	0.3888
chr19	52400000	52500000	0.38405
chr19	52500000	52600000	0.38707
chr19	52600000	52700000	0.40482
chr19	52700000	52800000	0.41131
chr19	52800000	52900000	0.41873
chr19	52900000	53000000	0.44472
chr19	53000000	53100000	0.47016
chr19	53100000	53200000	0.42702
chr19	53200000	53300000	0.4515
chr19	53300000	53400000	0.45707
chr19	53400000	53500000	0.48703
chr19	53500000	53600000	0.47099
chr19	53600000	53700000	0.44003
chr19	53700000	53800000	0.46285
chr19	53800000	53900000	0.47144
chr19	53900000	54000000	0.39811
chr19	54000000	54100000	0.44167
chr19	54100000	54200000	0.44968
chr19	54200000	54300000	0.43171
chr19	54300000	54400000	0.41992
chr19	54400000	54500000	0.42289
chr19	54500000	54600000	0.4084
chr19	54600000	54700000	0.39865
chr19	54700000	54800000	0.41065
chr19	54800000	54900000	0.41625
chr19	54900000	55000000	0.43117
chr19	55000000	55100000	0.45493
chr19	55100000	55200000	0.4554
chr19	55200000	55300000	0.45193
chr19	55300000	55400000	0.4213
chr19	55400000	55500000	0.43196
chr19	55500000	55600000	0.45851
chr19	55600000	55700000	0.47422
chr19	55700000	55800000	0.47766
chr19	55800000	55900000	0.45947
chr19	55900000	56000000	0.4578
chr19	56000000	56100000	0.46076
chr19	56100000	56200000	0.45883
chr19	56200000	56300000	0.47422
chr19	56300000	56400000	0.47333
chr19	56400000	56500000	0.46606
chr19	56500000	56600000	0.43293
chr19	56600000	56700000	0.46992
chr19	56700000	56800000	0.46728
chr19	56800000	56900000	0.46054
chr19	56900000	57000000	0.49219
chr19	57000000	57100000	0.46644
chr19	57100000	57200000	0.46943
chr19	57200000	57300000	0.4498
chr19	57300000	57400000	0.4634
chr19	57400000	57500000	0.45753
chr19	57500000	57600000	0.4528
chr19	57600000	57700000	0.41874
chr19	57700000	57800000	0.40784
chr19	57800000	57900000	0.41393
chr19	57900000	58000000	0.4172
chr19	58000000	58100000	0.4346
chr19	58100000	58200000	0.45497
chr19	58200000	58300000	0.46019
chr19	58300000	58400000	0.45671
chr19	58400000	58500000	0.44866
chr19	58500000	58600000	0.4204
chr19	58600000	58700000	0.41871
chr19	58700000	58800000	0.44904
chr19	58800000	58900000	0.48887
chr19	58900000	59000000	0.46656
chr19	59000000	59100000	0.43008
chr19	59100000	59200000	0.44705
chr19	59200000	59300000	0.45812
chr19	59300000	59400000	0.42989
chr19	59400000	59500000	0.46774
chr19	59500000	59600000	0.43668
chr19	59600000	59700000	0.44702
chr19	59700000	59800000	0.42794
chr19	59800000	59900000	0.41812
chr19	59900000	60000000	0.40706
chr19	60000000	60100000	0.41734
chr19	60100000	60200000	0.42054
chr19	60200000	60300000	0.39609
chr19	60300000	60400000	0.41686
chr19	60400000	60500000	0.41797
chr19	60500000	60600000	0.40812
chr19	60600000	60700000	0.42875
chr19	60700000	60800000	0.41691
chr19	60800000	60900000	0.41683
chr19	60900000	61000000	0.43709
chr19	61000000	61100000	0.4364
chr19	61100000	61200000	0.40731
chr19	61200000	61300000	0.41677
chr19	61300000	61400000	0.39681936260533485
chr19	61400000	61431566	
chrX	0	100000	
chrX	100000	200000	
chrX	200000	300000	
chrX	300000	400000	
chrX	400000	500000	
chrX	500000	600000	
chrX	600000	700000	
chrX	700000	800000	
chrX	800000	900000	
chrX	900000	1000000	
chrX	1000000	1100000	
chrX	1100000	1200000	
chrX	1200000	1300000	
chrX	1300000	1400000	
chrX	1400000	1500000	
chrX	1500000	1600000	
chrX	1600000	1700000	
chrX	1700000	1800000	
chrX	1800000	1900000	
chrX	1900000	2000000	
chrX	2000000	2100000	
chrX	2100000	2200000	
chrX	2200000	2300000	
chrX	2300000	2400000	
chrX	2400000	2500000	
chrX	2500000	2600000	
chrX	2600000	2700000	
chrX	2700000	2800000	
chrX	2800000	2900000	
chrX	2900000	3000000	
chrX	3000000	3100000	0.413499165025797
chrX	3100000	3200000	0.403328410769056
chrX	3200000	3300000	0.40556
chrX	3300000	3400000	0.40588
chrX	3400000	3500000	0.40766
chrX	3500000	3600000	0.39112767278857247
chrX	3600000	3700000	0.3914308626417688
chrX	3700000	3800000	0.4066
chrX	3800000	3900000	0.4017326197426749
chrX	3900000	4000000	0.4037864435322598
chrX	4000000	4100000	0.40385
chrX	4100000	4200000	0.3971
chrX	4200000	4300000	0.4126
chrX	4300000	4400000	0.40048
chrX	4400000	4500000	0.40877
chrX	4500000	4600000	0.39593
chrX	4600000	4700000	0.4099989155189242
chrX	4700000	4800000	0.3865720712926112
chrX	4800000	4900000	0.41079
chrX	4900000	5000000	0.39274854189860586
chrX	5000000	5100000	0.38383307868601985
chrX	5100000	5200000	0.40905
chrX	5200000	5300000	0.40843
chrX	5300000	5400000	0.40193
chrX	5400000	5500000	0.39072
chrX	5500000	5600000	0.41
chrX	5600000	5700000	0.40806
chrX	5700000	5800000	0.41327
chrX	5800000	5900000	0.41553
chrX	5900000	6000000	0.38991
chrX	6000000	6100000	0.41184
chrX	6100000	6200000	0.40384
chrX	6200000	6300000	0.39692
chrX	6300000	6400000	0.39646
chrX	6400000	6500000	0.40487
chrX	6500000	6600000	0.39298
chrX	6600000	6700000	0.3911
chrX	6700000	6800000	0.39723138418529375
chrX	6800000	6900000	0.38280995166503573
chrX	6900000	7000000	0.39642
chrX	7000000	7100000	0.40733
chrX	7100000	7200000	0.41594
chrX	7200000	7300000	0.4044
chrX	7300000	7400000	0.41318
chrX	7400000	7500000	0.41912
chrX	7500000	7600000	0.44955
chrX	7600000	7700000	0.47998
chrX	7700000	7800000	0.47048
chrX	7800000	7900000	0.47082
chrX	7900000	8000000	0.47024
chrX	8000000	8100000	0.45507
chrX	8100000	8200000	0.45109
chrX	8200000	8300000	0.45334
chrX	8300000	8400000	0.42111
chrX	8400000	8500000	0.41941
chrX	8500000	8600000	0.41883
chrX	8600000	8700000	0.42081
chrX	8700000	8800000	0.41636
chrX	8800000	8900000	0.42264
chrX	8900000	9000000	0.4363
chrX	9000000	9100000	0.43145
chrX	9100000	9200000	0.39655
chrX	9200000	9300000	0.40311
chrX	9300000	9400000	0.4185
chrX	9400000	9500000	0.40919
chrX	9500000	9600000	0.41901
chrX	9600000	9700000	0.43229
chrX	9700000	9800000	0.39448
chrX	9800000	9900000	0.38554
chrX	9900000	10000000	0.38067
chrX	10000000	10100000	0.39714
chrX	10100000	10200000	0.404
chrX	10200000	10300000	0.39265
chrX	10300000	10400000	0.38869
chrX	10400000	10500000	0.39444
chrX	10500000	10600000	0.40431
chrX	10600000	10700000	0.39536
chrX	10700000	10800000	0.40434
chrX	10800000	10900000	0.40423
chrX	10900000	11000000	0.41476
chrX	11000000	11100000	0.40536
chrX	11100000	11200000	0.42527
chrX	11200000	11300000	0.43316
chrX	11300000	11400000	0.45016
chrX	11400000	11500000	0.46177
chrX	11500000	11600000	0.46004
chrX	11600000	11700000	0.44789
chrX	11700000	11800000	0.45915
chrX	11800000	11900000	0.48299
chrX	11900000	12000000	0.47179
chrX	12000000	12100000	0.49759
chrX	12100000	12200000	0.48723
chrX	12200000	12300000	0.46226
chrX	12300000	12400000	0.45284
chrX	12400000	12500000	0.45958
chrX	12500000	12600000	0.45228
chrX	12600000	12700000	0.42008
chrX	12700000	12800000	0.40273
chrX	12800000	12900000	0.44392
chrX	12900000	13000000	0.43042
chrX	13000000	13100000	0.40746
chrX	13100000	13200000	0.37839
chrX	13200000	13300000	0.44835
chrX	13300000	13400000	0.43666
chrX	13400000	13500000	0.43696
chrX	13500000	13600000	0.40558
chrX	13600000	13700000	0.37997
chrX	13700000	13800000	0.37483
chrX	13800000	13900000	0.39236
chrX	13900000	14000000	0.39444
chrX	14000000	14100000	0.39394
chrX	14100000	14200000	0.39842
chrX	14200000	14300000	0.39017
chrX	14300000	14400000	0.37656
chrX	14400000	14500000	0.39145
chrX	14500000	14600000	0.39453
chrX	14600000	14700000	0.38201
chrX	14700000	14800000	0.38024
chrX	14800000	14900000	0.38226
chrX	14900000	15000000	0.38469
chrX	15000000	15100000	0.38626
chrX	15100000	15200000	0.37835
chrX	15200000	15300000	0.37703
chrX	15300000	15400000	0.3836
chrX	15400000	15500000	0.3915
chrX	15500000	15600000	0.38184
chrX	15600000	15700000	0.37614
chrX	15700000	15800000	0.38231
chrX	15800000	15900000	0.37628
chrX	15900000	16000000	0.39473
chrX	16000000	16100000	0.37747
chrX	16100000	16200000	0.37846
chrX	16200000	16300000	0.39176
chrX	16300000	16400000	0.38786
chrX	16400000	16500000	0.39989
chrX	16500000	16600000	0.3907
chrX	16600000	16700000	0.37945
chrX	16700000	16800000	0.3849
chrX	16800000	16900000	0.38824
chrX	16900000	17000000	0.39208
chrX	17000000	17100000	0.39328
chrX	17100000	17200000	0.37835
chrX	17200000	17300000	0.37643
chrX	17300000	17400000	0.3911
chrX	17400000	17500000	0.39744
chrX	17500000	17600000	0.40187
chrX	17600000	17700000	0.40491
chrX	17700000	17800000	0.39658
chrX	17800000	17900000	0.41145
chrX	17900000	18000000	0.41357
chrX	18000000	18100000	0.38916
chrX	18100000	18200000	0.38976
chrX	18200000	18300000	0.35261
chrX	18300000	18400000	0.41267
chrX	18400000	18500000	0.40675
chrX	18500000	18600000	0.40244
chrX	18600000	18700000	0.38568
chrX	18700000	18800000	0.39142
chrX	18800000	18900000	0.38602
chrX	18900000	19000000	0.3766
chrX	19000000	19100000	0.38013
chrX	19100000	19200000	0.38701
chrX	19200000	19300000	0.38993
chrX	19300000	19400000	0.38345
chrX	19400000	19500000	0.3952
chrX	19500000	19600000	0.38434
chrX	19600000	19700000	0.39775
chrX	19700000	19800000	0.39215
chrX	19800000	19900000	0.3997
chrX	19900000	20000000	0.40064
chrX	20000000	20100000	0.40203
chrX	20100000	20200000	0.39485
chrX	20200000	20300000	0.40023
chrX	20300000	20400000	0.39877
chrX	20400000	20500000	0.3855
chrX	20500000	20600000	0.4057
chrX	20600000	20700000	0.45695
chrX	20700000	20800000	0.42874
chrX	20800000	20900000	0.42889
chrX	20900000	21000000	0.42054
chrX	21000000	21100000	0.40042
chrX	21100000	21200000	0.40289
chrX	21200000	21300000	0.40635
chrX	21300000	21400000	0.42154
chrX	21400000	21500000	0.39217
chrX	21500000	21600000	0.3797
chrX	21600000	21700000	0.37842
chrX	21700000	21800000	0.37466
chrX	21800000	21900000	0.38917
chrX	21900000	22000000	0.38089
chrX	22000000	22100000	0.39631
chrX	22100000	22200000	0.37076
chrX	22200000	22300000	0.3678
chrX	22300000	22400000	0.3804
chrX	22400000	22500000	0.37773
chrX	22500000	22600000	0.38872
chrX	22600000	22700000	0.37842
chrX	22700000	22800000	0.38422
chrX	22800000	22900000	0.39172
chrX	22900000	23000000	0.38447
chrX	23000000	23100000	0.382
chrX	23100000	23200000	0.38555
chrX	23200000	23300000	0.362
chrX	23300000	23400000	0.3808
chrX	23400000	23500000	0.37767
chrX	23500000	23600000	0.40171
chrX	23600000	23700000	0.38482
chrX	23700000	23800000	0.36784
chrX	23800000	23900000	0.40801
chrX	23900000	24000000	0.39115
chrX	24000000	24100000	0.38855
chrX	24100000	24200000	0.41225
chrX	24200000	24300000	0.39825
chrX	24300000	24400000	0.39831
chrX	24400000	24500000	0.38057
chrX	24500000	24600000	0.3856
chrX	24600000	24700000	0.40301
chrX	24700000	24800000	0.38773
chrX	24800000	24900000	0.39311546840958606
chrX	24900000	25000000	0.3780921479558728
chrX	25000000	25100000	0.40521
chrX	25100000	25200000	0.37797564964564784
chrX	25200000	25300000	0.3777432743125019
chrX	25300000	25400000	0.38783
chrX	25400000	25500000	0.40129
chrX	25500000	25600000	0.38838
chrX	25600000	25700000	0.38361
chrX	25700000	25800000	0.40419
chrX	25800000	25900000	0.38334
chrX	25900000	26000000	0.39882
chrX	26000000	26100000	0.38013
chrX	26100000	26200000	0.40188
chrX	26200000	26300000	0.38426
chrX	26300000	26400000	0.39467
chrX	26400000	26500000	0.39135
chrX	26500000	26600000	0.38596
chrX	26600000	26700000	0.39316
chrX	26700000	26800000	0.39246
chrX	26800000	26900000	0.40086
chrX	26900000	27000000	0.38158
chrX	27000000	27100000	0.38274594206797596
chrX	27100000	27200000	
chrX	27200000	27300000	0.40496578067802
chrX	27300000	27400000	0.3908
chrX	27400000	27500000	0.3977726497441557
chrX	27500000	27600000	0.38372739916550763
chrX	27600000	27700000	0.38954
chrX	27700000	27800000	0.39462
chrX	27800000	27900000	0.40788
chrX	27900000	28000000	0.38283
chrX	28000000	28100000	0.38847
chrX	28100000	28200000	0.39643
chrX	28200000	28300000	0.39636
chrX	28300000	28400000	0.38796
chrX	28400000	28500000	0.38638
chrX	28500000	28600000	0.40151
chrX	28600000	28700000	0.38825
chrX	28700000	28800000	0.39244
chrX	28800000	28900000	0.4106
chrX	28900000	29000000	0.38143
chrX	29000000	29100000	0.39208
chrX	29100000	29200000	0.39654
chrX	29200000	29300000	0.4108467243510507
chrX	29300000	29400000	0.3790209412780656
chrX	29400000	29500000	0.38396
chrX	29500000	29600000	0.40005
chrX	29600000	29700000	0.39463
chrX	29700000	29800000	0.40471
chrX	29800000	29900000	0.39947
chrX	29900000	30000000	0.38332
chrX	30000000	30100000	0.40593
chrX	30100000	30200000	0.38846
chrX	30200000	30300000	0.4024
chrX	30300000	30400000	0.39293
chrX	30400000	30500000	0.40182638156566225
chrX	30500000	30600000	0.38929479893922175
chrX	30600000	30700000	0.39351
chrX	30700000	30800000	0.40669
chrX	30800000	30900000	0.38109
chrX	30900000	31000000	0.40356
chrX	31000000	31100000	0.37200947170735693
chrX	31100000	31200000	0.4004515146742269
chrX	31200000	31300000	0.40038
chrX	31300000	31400000	0.40261
chrX	31400000	31500000	0.39657899361490245
chrX	31500000	31600000	0.39032463785720795
chrX	31600000	31700000	0.40452
chrX	31700000	31800000	0.4024846086191733
chrX	31800000	31900000	
chrX	31900000	32000000	0.40267852681025434
chrX	32000000	32100000	0.40393
chrX	32100000	32200000	0.40706
chrX	32200000	32300000	0.40443
chrX	32300000	32400000	0.4218494717351051
chrX	32400000	32500000	0.4120512855900741
chrX	32500000	32600000	0.40236
chrX	32600000	32700000	0.40685
chrX	32700000	32800000	0.39792312995518786
chrX	32800000	32900000	0.39067026599947324
chrX	32900000	33000000	0.3997
chrX	33000000	33100000	0.40303
chrX	33100000	33200000	0.39894
chrX	33200000	33300000	0.40353
chrX	33300000	33400000	0.41187
chrX	33400000	33500000	0.40134
chrX	33500000	33600000	0.41336
chrX	33600000	33700000	0.40071
chrX	33700000	33800000	0.39536
chrX	33800000	33900000	0.41129
chrX	33900000	34000000	0.40088
chrX	34000000	34100000	0.4000885528422056
chrX	34100000	34200000	0.4013929982021263
chrX	34200000	34300000	0.41407
chrX	34300000	34400000	0.3890027581669577
chrX	34400000	34500000	0.4048378829715117
chrX	34500000	34600000	0.40048
chrX	34600000	34700000	0.4067375396934972
chrX	34700000	34800000	0.3929717857746241
chrX	34800000	34900000	0.40657
chrX	34900000	35000000	0.39337
chrX	35000000	35100000	0.38138
chrX	35100000	35200000	0.40485
chrX	35200000	35300000	0.38953
chrX	35300000	35400000	0.39715
chrX	35400000	35500000	0.39873
chrX	35500000	35600000	0.40152
chrX	35600000	35700000	0.39399
chrX	35700000	35800000	0.41046
chrX	35800000	35900000	0.41421
chrX	35900000	36000000	0.40218
chrX	36000000	36100000	0.38483
chrX	36100000	36200000	0.40782
chrX	36200000	36300000	0.40436
chrX	36300000	36400000	0.4202
chrX	36400000	36500000	0.41573
chrX	36500000	36600000	0.42352
chrX	36600000	36700000	0.41518
chrX	36700000	36800000	0.41786
chrX	36800000	36900000	0.42529
chrX	36900000	37000000	0.43735
chrX	37000000	37100000	0.44185
chrX	37100000	37200000	0.43591
chrX	37200000	37300000	0.42183017226830755
chrX	37300000	37400000	0.4167791370978275
chrX	37400000	37500000	0.41468
chrX	37500000	37600000	0.41565
chrX	37600000	37700000	0.42791
chrX	37700000	37800000	0.45644378823033116
chrX	37800000	37900000	0.46219705788972376
chrX	37900000	38000000	0.45148
chrX	38000000	38100000	0.44076
chrX	38100000	38200000	0.42231
chrX	38200000	38300000	0.41846
chrX	38300000	38400000	0.41499
chrX	38400000	38500000	0.42194
chrX	38500000	38600000	0.40738
chrX	38600000	38700000	0.40888
chrX	38700000	38800000	0.40487
chrX	38800000	38900000	0.39089
chrX	38900000	39000000	0.39846
chrX	39000000	39100000	0.38492
chrX	39100000	39200000	0.3959
chrX	39200000	39300000	0.38332
chrX	39300000	39400000	0.38454
chrX	39400000	39500000	0.36901
chrX	39500000	39600000	0.36622
chrX	39600000	39700000	0.37639
chrX	39700000	39800000	0.37234
chrX	39800000	39900000	0.37311
chrX	39900000	40000000	0.37391
chrX	40000000	40100000	0.37398
chrX	40100000	40200000	0.37428
chrX	40200000	40300000	0.36233
chrX	40300000	40400000	0.37638
chrX	40400000	40500000	0.36954
chrX	40500000	40600000	0.36777
chrX	40600000	40700000	0.36221
chrX	40700000	40800000	0.35645
chrX	40800000	40900000	0.37763
chrX	40900000	41000000	0.37561
chrX	41000000	41100000	0.37021
chrX	41100000	41200000	0.38072
chrX	41200000	41300000	0.37813
chrX	41300000	41400000	0.3776
chrX	41400000	41500000	0.39648
chrX	41500000	41600000	0.38122
chrX	41600000	41700000	0.39082
chrX	41700000	41800000	0.40783
chrX	41800000	41900000	0.3649
chrX	41900000	42000000	0.41934
chrX	42000000	42100000	0.42509
chrX	42100000	42200000	0.39882
chrX	42200000	42300000	0.36202
chrX	42300000	42400000	0.40824
chrX	42400000	42500000	0.39197
chrX	42500000	42600000	0.39006
chrX	42600000	42700000	0.37184
chrX	42700000	42800000	0.36496
chrX	42800000	42900000	0.36535
chrX	42900000	43000000	0.35834
chrX	43000000	43100000	0.3687
chrX	43100000	43200000	0.35687
chrX	43200000	43300000	0.3596
chrX	43300000	43400000	0.36452
chrX	43400000	43500000	0.36786
chrX	43500000	43600000	0.37433
chrX	43600000	43700000	0.37961
chrX	43700000	43800000	0.37074
chrX	43800000	43900000	0.37102
chrX	43900000	44000000	0.35793
chrX	44000000	44100000	0.37745
chrX	44100000	44200000	0.36212
chrX	44200000	44300000	0.38183
chrX	44300000	44400000	0.35622
chrX	44400000	44500000	0.36997
chrX	44500000	44600000	0.37447
chrX	44600000	44700000	0.35686
chrX	44700000	44800000	0.37052
chrX	44800000	44900000	0.37286
chrX	44900000	45000000	0.35964
chrX	45000000	45100000	0.36596
chrX	45100000	45200000	0.36798
chrX	45200000	45300000	0.37982
chrX	45300000	45400000	0.35887
chrX	45400000	45500000	0.37098
chrX	45500000	45600000	0.35866
chrX	45600000	45700000	0.37566
chrX	45700000	45800000	0.35637
chrX	45800000	45900000	0.36867
chrX	45900000	46000000	0.35731
chrX	46000000	46100000	0.34626
chrX	46100000	46200000	0.37155
chrX	46200000	46300000	0.38195
chrX	46300000	46400000	0.37552
chrX	46400000	46500000	0.37285
chrX	46500000	46600000	0.37395
chrX	46600000	46700000	0.36962
chrX	46700000	46800000	0.36352
chrX	46800000	46900000	0.3707
chrX	46900000	47000000	0.37653
chrX	47000000	47100000	0.37699
chrX	47100000	47200000	0.38235
chrX	47200000	47300000	0.38099
chrX	47300000	47400000	0.39055
chrX	47400000	47500000	0.39438
chrX	47500000	47600000	0.38675
chrX	47600000	47700000	0.39204
chrX	47700000	47800000	0.39789
chrX	47800000	47900000	0.37804
chrX	47900000	48000000	0.42821
chrX	48000000	48100000	0.44705
chrX	48100000	48200000	0.44967
chrX	48200000	48300000	0.43002
chrX	48300000	48400000	0.46493
chrX	48400000	48500000	0.46926
chrX	48500000	48600000	0.40223
chrX	48600000	48700000	0.40894
chrX	48700000	48800000	0.41309
chrX	48800000	48900000	0.39551
chrX	48900000	49000000	0.40875
chrX	49000000	49100000	0.39501
chrX	49100000	49200000	0.38586
chrX	49200000	49300000	0.38715
chrX	49300000	49400000	0.40151
chrX	49400000	49500000	0.41097
chrX	49500000	49600000	0.37878
chrX	49600000	49700000	0.38814
chrX	49700000	49800000	0.39808
chrX	49800000	49900000	0.37907
chrX	49900000	50000000	0.38619
chrX	50000000	50100000	0.3947
chrX	50100000	50200000	0.39085
chrX	50200000	50300000	0.3842
chrX	50300000	50400000	0.39823
chrX	50400000	50500000	0.39769
chrX	50500000	50600000	0.41398
chrX	50600000	50700000	0.41563
chrX	50700000	50800000	0.39744
chrX	50800000	50900000	0.39482
chrX	50900000	51000000	0.41816
chrX	51000000	51100000	0.41237
chrX	51100000	51200000	0.38
chrX	51200000	51300000	0.40978
chrX	51300000	51400000	0.3964
chrX	51400000	51500000	0.40482
chrX	51500000	51600000	0.4032
chrX	51600000	51700000	0.40282
chrX	51700000	51800000	0.39609
chrX	51800000	51900000	0.4161
chrX	51900000	52000000	0.43734
chrX	52000000	52100000	0.41274
chrX	52100000	52200000	0.42682
chrX	52200000	52300000	0.42077
chrX	52300000	52400000	0.4033
chrX	52400000	52500000	0.38903
chrX	52500000	52600000	0.39155
chrX	52600000	52700000	0.40929
chrX	52700000	52800000	0.41321
chrX	52800000	52900000	0.41223
chrX	52900000	53000000	0.40881
chrX	53000000	53100000	0.41589
chrX	53100000	53200000	0.42355
chrX	53200000	53300000	0.40735
chrX	53300000	53400000	0.41219
chrX	53400000	53500000	0.44005973541966775
chrX	53500000	53600000	0.4684173755804874
chrX	53600000	53700000	0.43826
chrX	53700000	53800000	0.42633
chrX	53800000	53900000	0.38185
chrX	53900000	54000000	0.37742
chrX	54000000	54100000	0.39633
chrX	54100000	54200000	0.37426
chrX	54200000	54300000	0.38775
chrX	54300000	54400000	0.3774
chrX	54400000	54500000	0.38031
chrX	54500000	54600000	0.38165
chrX	54600000	54700000	0.38378
chrX	54700000	54800000	0.38431
chrX	54800000	54900000	0.38304698082269906
chrX	54900000	55000000	0.37069468768242847
chrX	55000000	55100000	0.3842
chrX	55100000	55200000	0.36646
chrX	55200000	55300000	0.38118
chrX	55300000	55400000	0.37665
chrX	55400000	55500000	0.384
chrX	55500000	55600000	0.39065
chrX	55600000	55700000	0.39314
chrX	55700000	55800000	0.38051
chrX	55800000	55900000	0.38838
chrX	55900000	56000000	0.39645
chrX	56000000	56100000	0.38902
chrX	56100000	56200000	0.38694
chrX	56200000	56300000	0.40194
chrX	56300000	56400000	0.42812
chrX	56400000	56500000	0.41812836256725133
chrX	56500000	56600000	0.4201294090586341
chrX	56600000	56700000	0.41870837416748335
chrX	56700000	56800000	0.4166
chrX	56800000	56900000	0.40089
chrX	56900000	57000000	0.40133
chrX	57000000	57100000	0.41293
chrX	57100000	57200000	0.41419
chrX	57200000	57300000	0.40366
chrX	57300000	57400000	0.41651
chrX	57400000	57500000	0.40138
chrX	57500000	57600000	0.40733
chrX	57600000	57700000	0.40495
chrX	57700000	57800000	0.39892
chrX	57800000	57900000	0.39821
chrX	57900000	58000000	0.40814
chrX	58000000	58100000	0.42483
chrX	58100000	58200000	0.40123
chrX	58200000	58300000	0.4048
chrX	58300000	58400000	0.40414
chrX	58400000	58500000	0.39492
chrX	58500000	58600000	0.39076
chrX	58600000	58700000	0.39379
chrX	58700000	58800000	0.38931
chrX	58800000	58900000	0.37917
chrX	58900000	59000000	0.38301
chrX	59000000	59100000	0.37061
chrX	59100000	59200000	0.37659
chrX	59200000	59300000	0.37968
chrX	59300000	59400000	0.37108
chrX	59400000	59500000	0.38709
chrX	59500000	59600000	0.38806
chrX	59600000	59700000	0.38244
chrX	59700000	59800000	0.38846
chrX	59800000	59900000	0.38964
chrX	59900000	60000000	0.39555
chrX	60000000	60100000	0.39502
chrX	60100000	60200000	0.39832
chrX	60200000	60300000	0.37511
chrX	60300000	60400000	0.37874749498997995
chrX	60400000	60500000	0.4003824250737831
chrX	60500000	60600000	0.394345286124649
chrX	60600000	60700000	0.39971
chrX	60700000	60800000	0.39633
chrX	60800000	60900000	0.42257
chrX	60900000	61000000	0.40702
chrX	61000000	61100000	0.4091
chrX	61100000	61200000	0.37156
chrX	61200000	61300000	0.39362
chrX	61300000	61400000	0.38688
chrX	61400000	61500000	0.38283
chrX	61500000	61600000	0.3769
chrX	61600000	61700000	0.38206
chrX	61700000	61800000	0.3966
chrX	61800000	61900000	0.37406
chrX	61900000	62000000	0.37863
chrX	62000000	62100000	0.38792
chrX	62100000	62200000	0.38346
chrX	62200000	62300000	0.3862
chrX	62300000	62400000	0.37616
chrX	62400000	62500000	0.36595
chrX	62500000	62600000	0.4138
chrX	62600000	62700000	0.37801
chrX	62700000	62800000	0.37708
chrX	62800000	62900000	0.36476
chrX	62900000	63000000	0.37965
chrX	63000000	63100000	0.3584
chrX	63100000	63200000	0.36482
chrX	63200000	63300000	0.36256
chrX	63300000	63400000	0.36172
chrX	63400000	63500000	0.37155
chrX	63500000	63600000	0.37013
chrX	63600000	63700000	0.37493
chrX	63700000	63800000	0.36257
