Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Cell_type,source_name
SRR8523249,OTHER,302,4654291120,PRJNA498483,SAMN10863603,2301123732,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326233,GSM3589061,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589061,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523250,OTHER,302,4625005878,PRJNA498483,SAMN10863602,2313784931,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326234,GSM3589062,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589062,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523251,OTHER,302,4904132700,PRJNA498483,SAMN10863601,2411851494,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326235,GSM3589063,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589063,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523252,OTHER,302,4245721058,PRJNA498483,SAMN10863600,2097308456,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326236,GSM3589064,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589064,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523253,OTHER,302,3771463278,PRJNA498483,SAMN10863599,1903980609,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326237,GSM3589065,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589065,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523254,OTHER,302,4454543186,PRJNA498483,SAMN10863598,2216935939,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326238,GSM3589066,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589066,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523255,OTHER,302,4485654320,PRJNA498483,SAMN10863656,2224233951,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326239,GSM3589067,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589067,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523256,OTHER,302,4611642378,PRJNA498483,SAMN10863655,2293008559,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326240,GSM3589068,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589068,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523257,OTHER,302,4659164796,PRJNA498483,SAMN10863597,2308437696,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326241,GSM3589069,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589069,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523258,OTHER,302,4664147192,PRJNA498483,SAMN10863596,2297734615,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326242,GSM3589070,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589070,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523259,OTHER,302,4237004432,PRJNA498483,SAMN10863595,2097944075,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326243,GSM3589071,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589071,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523260,OTHER,302,4331473656,PRJNA498483,SAMN10863594,2150250260,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326244,GSM3589072,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589072,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523261,OTHER,302,4425141070,PRJNA498483,SAMN10863654,2217767885,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326245,GSM3589073,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589073,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523262,OTHER,302,3714241526,PRJNA498483,SAMN10863653,1839534929,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326246,GSM3589074,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589074,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523263,OTHER,302,4541647838,PRJNA498483,SAMN10863652,2257824623,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326247,GSM3589075,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589075,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523264,OTHER,302,4230312414,PRJNA498483,SAMN10863651,2089256298,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326248,GSM3589076,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589076,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523265,OTHER,302,4141705916,PRJNA498483,SAMN10863650,2055164157,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326249,GSM3589077,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589077,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523266,OTHER,302,4177949540,PRJNA498483,SAMN10863649,2057390615,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326250,GSM3589078,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589078,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523267,OTHER,302,3054306294,PRJNA498483,SAMN10863648,1506859192,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326251,GSM3589079,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589079,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523268,OTHER,302,4032763946,PRJNA498483,SAMN10863647,1988463936,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326252,GSM3589080,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589080,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523269,OTHER,302,4476112328,PRJNA498483,SAMN10863646,2198717177,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326253,GSM3589081,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589081,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523270,OTHER,302,1089603618,PRJNA498483,SAMN10863645,539441795,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326254,GSM3589082,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589082,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523271,OTHER,302,4457314036,PRJNA498483,SAMN10863644,2202994604,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326255,GSM3589083,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589083,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523272,OTHER,302,4276076890,PRJNA498483,SAMN10863643,2135542976,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326256,GSM3589084,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589084,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523273,OTHER,302,4289778328,PRJNA498483,SAMN10863642,2142737825,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326257,GSM3589085,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589085,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523274,OTHER,302,2774846668,PRJNA498483,SAMN10863641,1370500710,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326258,GSM3589086,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589086,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523275,OTHER,302,3923853686,PRJNA498483,SAMN10863640,1930677473,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326259,GSM3589087,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589087,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523276,OTHER,302,4282131386,PRJNA498483,SAMN10863639,2116634567,GEO,public,sra,"gs,ncbi","gs.US,ncbi.public",SRX5326260,GSM3589088,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589088,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523277,OTHER,302,4796707676,PRJNA498483,SAMN10863638,2368323214,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326261,GSM3589089,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589089,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523278,OTHER,302,5128091672,PRJNA498483,SAMN10863637,2522431226,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326262,GSM3589090,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589090,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523279,OTHER,302,3856992698,PRJNA498483,SAMN10863636,1918490533,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326263,GSM3589091,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589091,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523280,OTHER,302,5173437576,PRJNA498483,SAMN10863635,2550757944,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326264,GSM3589092,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589092,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523281,OTHER,302,5154260576,PRJNA498483,SAMN10863634,2543827071,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326265,GSM3589093,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589093,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523282,OTHER,302,4485864512,PRJNA498483,SAMN10863633,2242478691,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326266,GSM3589094,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589094,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523283,OTHER,302,4324732412,PRJNA498483,SAMN10863632,2134798630,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326267,GSM3589095,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589095,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523284,OTHER,302,4171739212,PRJNA498483,SAMN10863631,2062444413,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326268,GSM3589096,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589096,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523285,OTHER,302,635660774,PRJNA498483,SAMN10863630,313672972,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326269,GSM3589097,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589097,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523286,OTHER,302,3553765672,PRJNA498483,SAMN10863532,1769021833,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326270,GSM3589098,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589098,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523287,OTHER,302,3220598668,PRJNA498483,SAMN10863531,1582722292,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326042,GSM3589099,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589099,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523288,OTHER,302,4805496178,PRJNA498483,SAMN10863530,2370650086,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326043,GSM3589100,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589100,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523289,OTHER,302,4497743984,PRJNA498483,SAMN10863529,2227204376,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326044,GSM3589101,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589101,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523290,OTHER,302,878029364,PRJNA498483,SAMN10863528,432681607,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326045,GSM3589102,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589102,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523291,OTHER,302,5382378994,PRJNA498483,SAMN10863527,2644407459,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326046,GSM3589103,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589103,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523292,OTHER,302,4854240488,PRJNA498483,SAMN10863526,2393192080,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326047,GSM3589104,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589104,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523293,OTHER,302,5187563928,PRJNA498483,SAMN10863525,2565302511,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326048,GSM3589105,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589105,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523294,OTHER,302,4602331718,PRJNA498483,SAMN10863524,2307131665,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326049,GSM3589106,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589106,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523295,OTHER,302,4361603290,PRJNA498483,SAMN10863523,2141602670,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326050,GSM3589107,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589107,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523296,OTHER,302,3526394808,PRJNA498483,SAMN10863522,1744926206,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326051,GSM3589108,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589108,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523297,OTHER,302,867731768,PRJNA498483,SAMN10863521,364061144,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326052,GSM3589109,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589109,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523298,OTHER,302,2841911808,PRJNA498483,SAMN10863520,1261232368,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326053,GSM3589110,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589110,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523299,OTHER,302,1212118978,PRJNA498483,SAMN10863519,514941181,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326054,GSM3589111,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589111,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523300,OTHER,302,1428996654,PRJNA498483,SAMN10863518,607887410,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326055,GSM3589112,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589112,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523301,OTHER,302,1986837162,PRJNA498483,SAMN10863517,850198352,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326056,GSM3589113,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589113,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523302,OTHER,302,877595692,PRJNA498483,SAMN10863516,370331026,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326057,GSM3589114,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589114,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523303,OTHER,302,10299945862,PRJNA498483,SAMN10863515,4617292213,GEO,public,sra,"gs,ncbi","gs.US,ncbi.public",SRX5326058,GSM3589115,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589115,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523304,OTHER,302,1068420734,PRJNA498483,SAMN10863514,453085386,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326059,GSM3589116,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589116,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523305,OTHER,302,1403778144,PRJNA498483,SAMN10863513,610224263,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326060,GSM3589117,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589117,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523306,OTHER,302,1461909520,PRJNA498483,SAMN10863512,616845488,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326061,GSM3589118,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589118,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523307,OTHER,302,5011508800,PRJNA498483,SAMN10863511,2187729052,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326062,GSM3589119,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589119,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523308,OTHER,302,2124599294,PRJNA498483,SAMN10863510,903293254,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326063,GSM3589120,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589120,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523309,OTHER,302,1770347858,PRJNA498483,SAMN10863509,749948268,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326064,GSM3589121,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589121,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523310,OTHER,302,2538417814,PRJNA498483,SAMN10863508,1089952765,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326065,GSM3589122,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589122,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523311,OTHER,302,701732032,PRJNA498483,SAMN10863507,294148081,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326066,GSM3589123,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589123,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523312,OTHER,302,8157928718,PRJNA498483,SAMN10863506,3655365106,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326067,GSM3589124,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589124,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523313,OTHER,302,4272060592,PRJNA498483,SAMN10863505,1863598576,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326068,GSM3589125,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589125,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523314,OTHER,302,11955230210,PRJNA498483,SAMN10863504,5407037347,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326069,GSM3589126,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589126,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523315,OTHER,302,160581856,PRJNA498483,SAMN10863503,74998215,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326070,GSM3589127,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589127,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523316,OTHER,302,11084003698,PRJNA498483,SAMN10863725,4992734500,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326071,GSM3589128,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589128,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523317,OTHER,302,5250397444,PRJNA498483,SAMN10863724,2299103229,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326072,GSM3589129,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589129,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523318,OTHER,302,1875954540,PRJNA498483,SAMN10863723,795180937,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326073,GSM3589130,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589130,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523319,OTHER,302,1195415056,PRJNA498483,SAMN10863722,505259339,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326074,GSM3589131,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589131,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523320,OTHER,302,520945168,PRJNA498483,SAMN10863721,215829386,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326075,GSM3589132,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589132,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523321,OTHER,302,1805048262,PRJNA498483,SAMN10863720,765824634,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5326076,GSM3589133,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589133,SRP166868,main olfactory epithelium,main olfactory epithelium
SRR8523322,OTHER,302,9416594956,PRJNA498483,SAMN10863719,4285183793,GEO,public,sra,"gs,ncbi","gs.US,ncbi.public",SRX5326077,GSM3589134,Illumina HiSeq 4000,PAIRED,other,GENOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM3589134,SRP166868,main olfactory epithelium,main olfactory epithelium
