path,SampleName,label
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384210_hippocampus-p056-cb_094.contacts.pairs.txt.gz,GSM4384210_hippocampus-p056-cb_094,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384211_hippocampus-p056-cb_095.contacts.pairs.txt.gz,GSM4384211_hippocampus-p056-cb_095,Cortical L6 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384212_hippocampus-p056-cb_096.contacts.pairs.txt.gz,GSM4384212_hippocampus-p056-cb_096,Microglia Etc.
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384213_hippocampus-p056-cb_097.contacts.pairs.txt.gz,GSM4384213_hippocampus-p056-cb_097,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384214_hippocampus-p056-cb_098.contacts.pairs.txt.gz,GSM4384214_hippocampus-p056-cb_098,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384215_hippocampus-p056-cb_099.contacts.pairs.txt.gz,GSM4384215_hippocampus-p056-cb_099,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384216_hippocampus-p056-cb_100.contacts.pairs.txt.gz,GSM4384216_hippocampus-p056-cb_100,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384217_hippocampus-p056-cb_101.contacts.pairs.txt.gz,GSM4384217_hippocampus-p056-cb_101,Oligodendrocyte Progenitor
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384218_hippocampus-p056-cb_102.contacts.pairs.txt.gz,GSM4384218_hippocampus-p056-cb_102,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384219_hippocampus-p056-cb_103.contacts.pairs.txt.gz,GSM4384219_hippocampus-p056-cb_103,Oligodendrocyte Progenitor
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384220_hippocampus-p056-cb_104.contacts.pairs.txt.gz,GSM4384220_hippocampus-p056-cb_104,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384221_hippocampus-p056-cb_105.contacts.pairs.txt.gz,GSM4384221_hippocampus-p056-cb_105,Microglia Etc.
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384222_hippocampus-p056-cb_106.contacts.pairs.txt.gz,GSM4384222_hippocampus-p056-cb_106,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384223_hippocampus-p056-cb_107.contacts.pairs.txt.gz,GSM4384223_hippocampus-p056-cb_107,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384224_hippocampus-p056-cb_108.contacts.pairs.txt.gz,GSM4384224_hippocampus-p056-cb_108,Cortical L6 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384225_hippocampus-p056-cb_109.contacts.pairs.txt.gz,GSM4384225_hippocampus-p056-cb_109,Cortical L2–5 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384226_hippocampus-p056-cb_110.contacts.pairs.txt.gz,GSM4384226_hippocampus-p056-cb_110,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384227_hippocampus-p056-cb_111.contacts.pairs.txt.gz,GSM4384227_hippocampus-p056-cb_111,Interneuron
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384228_hippocampus-p056-cb_112.contacts.pairs.txt.gz,GSM4384228_hippocampus-p056-cb_112,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384229_hippocampus-p056-cb_113.contacts.pairs.txt.gz,GSM4384229_hippocampus-p056-cb_113,Cortical L6 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384230_hippocampus-p056-cb_114.contacts.pairs.txt.gz,GSM4384230_hippocampus-p056-cb_114,Microglia Etc.
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384231_hippocampus-p056-cb_115.contacts.pairs.txt.gz,GSM4384231_hippocampus-p056-cb_115,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384232_hippocampus-p056-cb_116.contacts.pairs.txt.gz,GSM4384232_hippocampus-p056-cb_116,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384233_hippocampus-p056-cb_117.contacts.pairs.txt.gz,GSM4384233_hippocampus-p056-cb_117,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384234_hippocampus-p056-cb_118.contacts.pairs.txt.gz,GSM4384234_hippocampus-p056-cb_118,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384235_hippocampus-p056-cb_119.contacts.pairs.txt.gz,GSM4384235_hippocampus-p056-cb_119,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384236_hippocampus-p056-cb_120.contacts.pairs.txt.gz,GSM4384236_hippocampus-p056-cb_120,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384237_hippocampus-p056-cb_121.contacts.pairs.txt.gz,GSM4384237_hippocampus-p056-cb_121,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384238_hippocampus-p056-cb_122.contacts.pairs.txt.gz,GSM4384238_hippocampus-p056-cb_122,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384239_hippocampus-p056-cb_123.contacts.pairs.txt.gz,GSM4384239_hippocampus-p056-cb_123,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384240_hippocampus-p056-cb_124.contacts.pairs.txt.gz,GSM4384240_hippocampus-p056-cb_124,Interneuron
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384241_hippocampus-p056-cb_125.contacts.pairs.txt.gz,GSM4384241_hippocampus-p056-cb_125,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384242_hippocampus-p056-cb_126.contacts.pairs.txt.gz,GSM4384242_hippocampus-p056-cb_126,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384243_hippocampus-p056-cb_127.contacts.pairs.txt.gz,GSM4384243_hippocampus-p056-cb_127,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384244_hippocampus-p056-cb_128.contacts.pairs.txt.gz,GSM4384244_hippocampus-p056-cb_128,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384245_hippocampus-p056-cb_129.contacts.pairs.txt.gz,GSM4384245_hippocampus-p056-cb_129,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384246_hippocampus-p056-cb_130.contacts.pairs.txt.gz,GSM4384246_hippocampus-p056-cb_130,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384247_hippocampus-p056-cb_131.contacts.pairs.txt.gz,GSM4384247_hippocampus-p056-cb_131,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384248_hippocampus-p056-cb_132.contacts.pairs.txt.gz,GSM4384248_hippocampus-p056-cb_132,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384249_hippocampus-p056-cb_133.contacts.pairs.txt.gz,GSM4384249_hippocampus-p056-cb_133,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384250_hippocampus-p056-cb_134.contacts.pairs.txt.gz,GSM4384250_hippocampus-p056-cb_134,Cortical L6 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384251_hippocampus-p056-cb_135.contacts.pairs.txt.gz,GSM4384251_hippocampus-p056-cb_135,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384252_hippocampus-p056-cb_136.contacts.pairs.txt.gz,GSM4384252_hippocampus-p056-cb_136,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384253_hippocampus-p056-cb_137.contacts.pairs.txt.gz,GSM4384253_hippocampus-p056-cb_137,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384254_hippocampus-p056-cb_138.contacts.pairs.txt.gz,GSM4384254_hippocampus-p056-cb_138,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384255_hippocampus-p056-cb_139.contacts.pairs.txt.gz,GSM4384255_hippocampus-p056-cb_139,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384256_hippocampus-p056-cb_140.contacts.pairs.txt.gz,GSM4384256_hippocampus-p056-cb_140,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384257_hippocampus-p056-cb_141.contacts.pairs.txt.gz,GSM4384257_hippocampus-p056-cb_141,Cortical L2–5 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384258_hippocampus-p056-cb_142.contacts.pairs.txt.gz,GSM4384258_hippocampus-p056-cb_142,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384259_hippocampus-p056-cb_143.contacts.pairs.txt.gz,GSM4384259_hippocampus-p056-cb_143,Neonatal Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384260_hippocampus-p056-cb_144.contacts.pairs.txt.gz,GSM4384260_hippocampus-p056-cb_144,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384261_hippocampus-p056-cb_145.contacts.pairs.txt.gz,GSM4384261_hippocampus-p056-cb_145,Cortical L6 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384262_hippocampus-p056-cb_146.contacts.pairs.txt.gz,GSM4384262_hippocampus-p056-cb_146,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384263_hippocampus-p056-cb_147.contacts.pairs.txt.gz,GSM4384263_hippocampus-p056-cb_147,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384264_hippocampus-p056-cb_148.contacts.pairs.txt.gz,GSM4384264_hippocampus-p056-cb_148,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384265_hippocampus-p056-cb_149.contacts.pairs.txt.gz,GSM4384265_hippocampus-p056-cb_149,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384266_hippocampus-p056-cb_150.contacts.pairs.txt.gz,GSM4384266_hippocampus-p056-cb_150,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384267_hippocampus-p056-cb_151.contacts.pairs.txt.gz,GSM4384267_hippocampus-p056-cb_151,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384268_hippocampus-p056-cb_152.contacts.pairs.txt.gz,GSM4384268_hippocampus-p056-cb_152,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384269_hippocampus-p056-cb_153.contacts.pairs.txt.gz,GSM4384269_hippocampus-p056-cb_153,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384270_hippocampus-p056-cb_154.contacts.pairs.txt.gz,GSM4384270_hippocampus-p056-cb_154,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384271_hippocampus-p056-cb_155.contacts.pairs.txt.gz,GSM4384271_hippocampus-p056-cb_155,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384272_hippocampus-p056-cb_156.contacts.pairs.txt.gz,GSM4384272_hippocampus-p056-cb_156,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384273_hippocampus-p056-cb_157.contacts.pairs.txt.gz,GSM4384273_hippocampus-p056-cb_157,Neonatal Neuron 1
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384274_hippocampus-p056-cb_158.contacts.pairs.txt.gz,GSM4384274_hippocampus-p056-cb_158,Interneuron
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384275_hippocampus-p056-cb_159.contacts.pairs.txt.gz,GSM4384275_hippocampus-p056-cb_159,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384276_hippocampus-p056-cb_160.contacts.pairs.txt.gz,GSM4384276_hippocampus-p056-cb_160,Cortical L2–5 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384277_hippocampus-p056-cb_161.contacts.pairs.txt.gz,GSM4384277_hippocampus-p056-cb_161,Oligodendrocyte Progenitor
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384278_hippocampus-p056-cb_162.contacts.pairs.txt.gz,GSM4384278_hippocampus-p056-cb_162,Interneuron
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384279_hippocampus-p056-cb_163.contacts.pairs.txt.gz,GSM4384279_hippocampus-p056-cb_163,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384280_hippocampus-p056-cb_164.contacts.pairs.txt.gz,GSM4384280_hippocampus-p056-cb_164,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384281_hippocampus-p056-cb_165.contacts.pairs.txt.gz,GSM4384281_hippocampus-p056-cb_165,Cortical L2–5 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384282_hippocampus-p056-cb_166.contacts.pairs.txt.gz,GSM4384282_hippocampus-p056-cb_166,Interneuron
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384283_hippocampus-p056-cb_167.contacts.pairs.txt.gz,GSM4384283_hippocampus-p056-cb_167,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384284_hippocampus-p056-cb_168.contacts.pairs.txt.gz,GSM4384284_hippocampus-p056-cb_168,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384285_hippocampus-p056-cb_169.contacts.pairs.txt.gz,GSM4384285_hippocampus-p056-cb_169,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384286_hippocampus-p056-cb_170.contacts.pairs.txt.gz,GSM4384286_hippocampus-p056-cb_170,Microglia Etc.
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384287_hippocampus-p056-cb_171.contacts.pairs.txt.gz,GSM4384287_hippocampus-p056-cb_171,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384288_hippocampus-p056-cb_172.contacts.pairs.txt.gz,GSM4384288_hippocampus-p056-cb_172,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384289_hippocampus-p056-cb_173.contacts.pairs.txt.gz,GSM4384289_hippocampus-p056-cb_173,Microglia Etc.
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384290_hippocampus-p056-cb_174.contacts.pairs.txt.gz,GSM4384290_hippocampus-p056-cb_174,Microglia Etc.
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384291_hippocampus-p056-cb_175.contacts.pairs.txt.gz,GSM4384291_hippocampus-p056-cb_175,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384292_hippocampus-p056-cb_176.contacts.pairs.txt.gz,GSM4384292_hippocampus-p056-cb_176,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384293_hippocampus-p056-cb_177.contacts.pairs.txt.gz,GSM4384293_hippocampus-p056-cb_177,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384294_hippocampus-p056-cb_178.contacts.pairs.txt.gz,GSM4384294_hippocampus-p056-cb_178,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384295_hippocampus-p056-cb_179.contacts.pairs.txt.gz,GSM4384295_hippocampus-p056-cb_179,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384296_hippocampus-p056-cb_180.contacts.pairs.txt.gz,GSM4384296_hippocampus-p056-cb_180,Cortical L2–5 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384297_hippocampus-p056-cb_181.contacts.pairs.txt.gz,GSM4384297_hippocampus-p056-cb_181,Interneuron
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384298_hippocampus-p056-cb_182.contacts.pairs.txt.gz,GSM4384298_hippocampus-p056-cb_182,Interneuron
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384299_hippocampus-p056-cb_183.contacts.pairs.txt.gz,GSM4384299_hippocampus-p056-cb_183,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384300_hippocampus-p056-cb_184.contacts.pairs.txt.gz,GSM4384300_hippocampus-p056-cb_184,Cortical L2–5 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384301_hippocampus-p056-cb_185.contacts.pairs.txt.gz,GSM4384301_hippocampus-p056-cb_185,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384302_hippocampus-p056-cb_186.contacts.pairs.txt.gz,GSM4384302_hippocampus-p056-cb_186,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384303_hippocampus-p056-cb_187.contacts.pairs.txt.gz,GSM4384303_hippocampus-p056-cb_187,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384304_hippocampus-p056-cb_188.contacts.pairs.txt.gz,GSM4384304_hippocampus-p056-cb_188,Microglia Etc.
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384305_hippocampus-p056-cb_189.contacts.pairs.txt.gz,GSM4384305_hippocampus-p056-cb_189,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384306_hippocampus-p056-cb_190.contacts.pairs.txt.gz,GSM4384306_hippocampus-p056-cb_190,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384307_hippocampus-p056-cb_191.contacts.pairs.txt.gz,GSM4384307_hippocampus-p056-cb_191,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384308_hippocampus-p056-cb_192.contacts.pairs.txt.gz,GSM4384308_hippocampus-p056-cb_192,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384309_hippocampus-p309-bc_001.contacts.pairs.txt.gz,GSM4384309_hippocampus-p309-bc_001,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384310_hippocampus-p309-bc_002.contacts.pairs.txt.gz,GSM4384310_hippocampus-p309-bc_002,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384311_hippocampus-p309-bc_003.contacts.pairs.txt.gz,GSM4384311_hippocampus-p309-bc_003,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384312_hippocampus-p309-bc_004.contacts.pairs.txt.gz,GSM4384312_hippocampus-p309-bc_004,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384313_hippocampus-p309-bc_005.contacts.pairs.txt.gz,GSM4384313_hippocampus-p309-bc_005,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384314_hippocampus-p309-bc_006.contacts.pairs.txt.gz,GSM4384314_hippocampus-p309-bc_006,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384315_hippocampus-p309-bc_007.contacts.pairs.txt.gz,GSM4384315_hippocampus-p309-bc_007,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384316_hippocampus-p309-bc_008.contacts.pairs.txt.gz,GSM4384316_hippocampus-p309-bc_008,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384317_hippocampus-p309-bc_009.contacts.pairs.txt.gz,GSM4384317_hippocampus-p309-bc_009,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384318_hippocampus-p309-bc_010.contacts.pairs.txt.gz,GSM4384318_hippocampus-p309-bc_010,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384319_hippocampus-p309-bc_011.contacts.pairs.txt.gz,GSM4384319_hippocampus-p309-bc_011,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384320_hippocampus-p309-bc_012.contacts.pairs.txt.gz,GSM4384320_hippocampus-p309-bc_012,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384321_hippocampus-p309-bc_013.contacts.pairs.txt.gz,GSM4384321_hippocampus-p309-bc_013,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384322_hippocampus-p309-bc_014.contacts.pairs.txt.gz,GSM4384322_hippocampus-p309-bc_014,Interneuron
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384323_hippocampus-p309-bc_015.contacts.pairs.txt.gz,GSM4384323_hippocampus-p309-bc_015,Interneuron
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384324_hippocampus-p309-bc_016.contacts.pairs.txt.gz,GSM4384324_hippocampus-p309-bc_016,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384325_hippocampus-p309-bc_017.contacts.pairs.txt.gz,GSM4384325_hippocampus-p309-bc_017,Microglia Etc.
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384326_hippocampus-p309-bc_018.contacts.pairs.txt.gz,GSM4384326_hippocampus-p309-bc_018,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384327_hippocampus-p309-bc_019.contacts.pairs.txt.gz,GSM4384327_hippocampus-p309-bc_019,Interneuron
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384328_hippocampus-p309-bc_020.contacts.pairs.txt.gz,GSM4384328_hippocampus-p309-bc_020,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384329_hippocampus-p309-bc_021.contacts.pairs.txt.gz,GSM4384329_hippocampus-p309-bc_021,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384330_hippocampus-p309-bc_022.contacts.pairs.txt.gz,GSM4384330_hippocampus-p309-bc_022,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384331_hippocampus-p309-bc_023.contacts.pairs.txt.gz,GSM4384331_hippocampus-p309-bc_023,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384332_hippocampus-p309-bc_024.contacts.pairs.txt.gz,GSM4384332_hippocampus-p309-bc_024,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384333_hippocampus-p309-bc_025.contacts.pairs.txt.gz,GSM4384333_hippocampus-p309-bc_025,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384334_hippocampus-p309-bc_026.contacts.pairs.txt.gz,GSM4384334_hippocampus-p309-bc_026,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384335_hippocampus-p309-bc_027.contacts.pairs.txt.gz,GSM4384335_hippocampus-p309-bc_027,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384336_hippocampus-p309-bc_028.contacts.pairs.txt.gz,GSM4384336_hippocampus-p309-bc_028,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384337_hippocampus-p309-bc_029.contacts.pairs.txt.gz,GSM4384337_hippocampus-p309-bc_029,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384338_hippocampus-p309-bc_030.contacts.pairs.txt.gz,GSM4384338_hippocampus-p309-bc_030,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384339_hippocampus-p309-bc_031.contacts.pairs.txt.gz,GSM4384339_hippocampus-p309-bc_031,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384340_hippocampus-p309-bc_032.contacts.pairs.txt.gz,GSM4384340_hippocampus-p309-bc_032,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384341_hippocampus-p309-bc_033.contacts.pairs.txt.gz,GSM4384341_hippocampus-p309-bc_033,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384342_hippocampus-p309-bc_034.contacts.pairs.txt.gz,GSM4384342_hippocampus-p309-bc_034,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384343_hippocampus-p309-bc_035.contacts.pairs.txt.gz,GSM4384343_hippocampus-p309-bc_035,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384344_hippocampus-p309-bc_036.contacts.pairs.txt.gz,GSM4384344_hippocampus-p309-bc_036,Cortical L6 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384345_hippocampus-p309-bc_037.contacts.pairs.txt.gz,GSM4384345_hippocampus-p309-bc_037,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384346_hippocampus-p309-bc_038.contacts.pairs.txt.gz,GSM4384346_hippocampus-p309-bc_038,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384347_hippocampus-p309-bc_039.contacts.pairs.txt.gz,GSM4384347_hippocampus-p309-bc_039,Cortical L2–5 Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384348_hippocampus-p309-bc_040.contacts.pairs.txt.gz,GSM4384348_hippocampus-p309-bc_040,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384349_hippocampus-p309-bc_041.contacts.pairs.txt.gz,GSM4384349_hippocampus-p309-bc_041,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384350_hippocampus-p309-bc_042.contacts.pairs.txt.gz,GSM4384350_hippocampus-p309-bc_042,Hippocampal Granule Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384351_hippocampus-p309-bc_043.contacts.pairs.txt.gz,GSM4384351_hippocampus-p309-bc_043,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384352_hippocampus-p309-bc_044.contacts.pairs.txt.gz,GSM4384352_hippocampus-p309-bc_044,Mature Oligodendrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384353_hippocampus-p309-bc_045.contacts.pairs.txt.gz,GSM4384353_hippocampus-p309-bc_045,Adult Astrocyte
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384354_hippocampus-p309-bc_046.contacts.pairs.txt.gz,GSM4384354_hippocampus-p309-bc_046,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384355_hippocampus-p309-bc_047.contacts.pairs.txt.gz,GSM4384355_hippocampus-p309-bc_047,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384356_hippocampus-p309-bc_048.contacts.pairs.txt.gz,GSM4384356_hippocampus-p309-bc_048,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384357_hippocampus-p309-bc_049.contacts.pairs.txt.gz,GSM4384357_hippocampus-p309-bc_049,
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384358_hippocampus-p309-bc_050.contacts.pairs.txt.gz,GSM4384358_hippocampus-p309-bc_050,Hippocampal Pyramidal Cell
/store/zlwang/Workspace/data/Dip-C/pairs/GSM4384359_hippocampus-p309-bc_051.contacts.pairs.txt.gz,GSM4384359_hippocampus-p309-bc_051,
